; matrix-scan  -v 1 -quick -seq_format fasta -i $RSAT/public_html/tmp/wwwrun/2014/09/03/peak-motifs.2014-09-03.182940_2014-09-03.182940_LkVj4M/data/sequences/peak-motifs_test_maxlen400.fasta -matrix_format transfac -m $RSAT/public_html/tmp/wwwrun/2014/09/03/peak-motifs.2014-09-03.182940_2014-09-03.182940_LkVj4M/results/discovered_motifs/oligos_7nt_mkv5_m5/peak-motifs_oligos_7nt_mkv5_m5.tf -pseudo 1 -2str -decimals 1 -bg_pseudo 0.01 -n score -lth score -5 -bginput -markov 1 -return distrib -return occ_proba -o $RSAT/public_html/tmp/wwwrun/2014/09/03/peak-motifs.2014-09-03.182940_2014-09-03.182940_LkVj4M/results/discovered_motifs/oligos_7nt_mkv5_m5/peak-motifs_oligos_7nt_mkv5_m5_scan_mkv1_enrichment.tab
; Quick counting mode          
; Input files
;	input	/home/rsat/rsat/public_html/tmp/wwwrun/2014/09/03/peak-motifs.2014-09-03.182940_2014-09-03.182940_LkVj4M/data/sequences/peak-motifs_test_maxlen400.fasta
; Matrix files
;	matrix 1	/home/rsat/rsat/public_html/tmp/wwwrun/2014/09/03/peak-motifs.2014-09-03.182940_2014-09-03.182940_LkVj4M/results/discovered_motifs/oligos_7nt_mkv5_m5/peak-motifs_oligos_7nt_mkv5_m5.tf
; Sequence format      	fasta
; Output files
;	output	/home/rsat/rsat/public_html/tmp/wwwrun/2014/09/03/peak-motifs.2014-09-03.182940_2014-09-03.182940_LkVj4M/results/discovered_motifs/oligos_7nt_mkv5_m5/peak-motifs_oligos_7nt_mkv5_m5_scan_mkv1_enrichment.tab
; Pseudo counts        	1
; Background model
;	Method        	input
;	Markov order  	1
;	Strand        	undef
;	Background pseudo-frequency	0.01
;	Residue probabilities
;		a	0.28671
;		c	0.21298
;		g	0.21277
;		t	0.28754
; Thresholds	lower	upper
;	score 	-5   	NA
;
; Matrices
;	matrix	name              	ncol	nrow	pseudo	Wmin	Wmax	Wrange
;	1	oligos_7nt_mkv5_m5	12	4	1	-65.900	12.800	78.700	a:0.287 c:0.213 g:0.213 t:0.288 
;
; Score distribution
#matrix	score	occ	occ_cum	inv_cum	inv_cum_freq	occ_prior	exp_occ	occ_Pval	occ_Eval	occ_sig	occ_sig_rank
oligos_7nt_mkv5_m5	-5.0	1060	20369873	46115	2.258776e-03	1.147013e-03	23417.33	0.000000e+00	0.000000e+00	350.00	1
oligos_7nt_mkv5_m5	-4.9	1358	20371231	44757	2.192259e-03	1.113915e-03	22741.61	0.000000e+00	0.000000e+00	350.00	2
oligos_7nt_mkv5_m5	-4.8	1532	20372763	43225	2.117219e-03	1.088740e-03	22227.64	0.000000e+00	0.000000e+00	350.00	3
oligos_7nt_mkv5_m5	-4.7	997	20373760	42228	2.068385e-03	1.058407e-03	21608.35	0.000000e+00	0.000000e+00	350.00	4
oligos_7nt_mkv5_m5	-4.6	1376	20375136	40852	2.000987e-03	1.033118e-03	21092.06	0.000000e+00	0.000000e+00	350.00	5
oligos_7nt_mkv5_m5	-4.5	1491	20376627	39361	1.927955e-03	1.011661e-03	20654.00	0.000000e+00	0.000000e+00	350.00	6
oligos_7nt_mkv5_m5	-4.4	1146	20377773	38215	1.871823e-03	9.889290e-04	20189.90	0.000000e+00	0.000000e+00	350.00	7
oligos_7nt_mkv5_m5	-4.3	1185	20378958	37030	1.813780e-03	9.716773e-04	19837.69	0.000000e+00	0.000000e+00	350.00	8
oligos_7nt_mkv5_m5	-4.2	1310	20380268	35720	1.749614e-03	9.543543e-04	19484.03	0.000000e+00	0.000000e+00	350.00	9
oligos_7nt_mkv5_m5	-4.1	631	20380899	35089	1.718707e-03	9.377998e-04	19146.05	0.000000e+00	0.000000e+00	350.00	10
oligos_7nt_mkv5_m5	-4.0	979	20381878	34110	1.670754e-03	9.255194e-04	18895.34	0.000000e+00	0.000000e+00	350.00	11
oligos_7nt_mkv5_m5	-3.9	693	20382571	33417	1.636810e-03	9.115422e-04	18609.98	0.000000e+00	0.000000e+00	350.00	12
oligos_7nt_mkv5_m5	-3.8	890	20383461	32527	1.593217e-03	9.018828e-04	18412.77	0.000000e+00	0.000000e+00	350.00	13
oligos_7nt_mkv5_m5	-3.7	620	20384081	31907	1.562848e-03	8.919292e-04	18209.56	0.000000e+00	0.000000e+00	350.00	14
oligos_7nt_mkv5_m5	-3.6	420	20384501	31487	1.542276e-03	8.844154e-04	18056.16	0.000000e+00	0.000000e+00	350.00	15
oligos_7nt_mkv5_m5	-3.5	589	20385090	30898	1.513426e-03	8.764377e-04	17893.29	0.000000e+00	0.000000e+00	350.00	16
oligos_7nt_mkv5_m5	-3.4	528	20385618	30370	1.487564e-03	8.689775e-04	17740.98	0.000000e+00	0.000000e+00	350.00	17
oligos_7nt_mkv5_m5	-3.3	372	20385990	29998	1.469343e-03	8.633572e-04	17626.24	0.000000e+00	0.000000e+00	350.00	18
oligos_7nt_mkv5_m5	-3.2	393	20386383	29605	1.450093e-03	8.579389e-04	17515.62	0.000000e+00	0.000000e+00	350.00	19
oligos_7nt_mkv5_m5	-3.1	530	20386913	29075	1.424133e-03	8.522052e-04	17398.56	0.000000e+00	0.000000e+00	350.00	20
oligos_7nt_mkv5_m5	-3.0	365	20387278	28710	1.406255e-03	8.481607e-04	17315.99	0.000000e+00	0.000000e+00	350.00	21
oligos_7nt_mkv5_m5	-2.9	302	20387580	28408	1.391463e-03	8.433754e-04	17218.29	0.000000e+00	0.000000e+00	350.00	22
oligos_7nt_mkv5_m5	-2.8	289	20387869	28119	1.377307e-03	8.402438e-04	17154.36	0.000000e+00	0.000000e+00	350.00	23
oligos_7nt_mkv5_m5	-2.7	333	20388202	27786	1.360996e-03	8.372790e-04	17093.83	0.000000e+00	0.000000e+00	350.00	24
oligos_7nt_mkv5_m5	-2.6	239	20388441	27547	1.349290e-03	8.348568e-04	17044.38	0.000000e+00	0.000000e+00	350.00	25
oligos_7nt_mkv5_m5	-2.5	335	20388776	27212	1.332881e-03	8.326457e-04	16999.23	0.000000e+00	0.000000e+00	350.00	26
oligos_7nt_mkv5_m5	-2.4	251	20389027	26961	1.320587e-03	8.305692e-04	16956.84	0.000000e+00	0.000000e+00	350.00	27
oligos_7nt_mkv5_m5	-2.3	194	20389221	26767	1.311084e-03	8.281049e-04	16906.53	0.000000e+00	0.000000e+00	350.00	28
oligos_7nt_mkv5_m5	-2.2	110	20389331	26657	1.305696e-03	8.257945e-04	16859.36	0.000000e+00	0.000000e+00	350.00	29
oligos_7nt_mkv5_m5	-2.1	213	20389544	26444	1.295263e-03	8.240178e-04	16823.09	0.000000e+00	0.000000e+00	350.00	30
oligos_7nt_mkv5_m5	-2.0	130	20389674	26314	1.288896e-03	8.223094e-04	16788.21	0.000000e+00	0.000000e+00	350.00	31
oligos_7nt_mkv5_m5	-1.9	182	20389856	26132	1.279981e-03	8.186997e-04	16714.51	0.000000e+00	0.000000e+00	350.00	32
oligos_7nt_mkv5_m5	-1.8	152	20390008	25980	1.272536e-03	8.130167e-04	16598.49	0.000000e+00	0.000000e+00	350.00	33
oligos_7nt_mkv5_m5	-1.7	175	20390183	25805	1.263964e-03	8.085966e-04	16508.25	0.000000e+00	0.000000e+00	350.00	34
oligos_7nt_mkv5_m5	-1.6	257	20390440	25548	1.251376e-03	8.049374e-04	16433.54	0.000000e+00	0.000000e+00	350.00	35
oligos_7nt_mkv5_m5	-1.5	165	20390605	25383	1.243294e-03	7.965957e-04	16263.24	0.000000e+00	0.000000e+00	350.00	36
oligos_7nt_mkv5_m5	-1.4	198	20390803	25185	1.233596e-03	7.877265e-04	16082.17	0.000000e+00	0.000000e+00	350.00	37
oligos_7nt_mkv5_m5	-1.3	142	20390945	25043	1.226640e-03	7.786941e-04	15897.76	0.000000e+00	0.000000e+00	350.00	38
oligos_7nt_mkv5_m5	-1.2	215	20391160	24828	1.216109e-03	7.714824e-04	15750.53	0.000000e+00	0.000000e+00	350.00	39
oligos_7nt_mkv5_m5	-1.1	234	20391394	24594	1.204648e-03	7.614510e-04	15545.73	0.000000e+00	0.000000e+00	350.00	40
oligos_7nt_mkv5_m5	-1.0	224	20391618	24370	1.193676e-03	7.481419e-04	15274.01	0.000000e+00	0.000000e+00	350.00	41
oligos_7nt_mkv5_m5	-0.9	158	20391776	24212	1.185937e-03	7.376869e-04	15060.56	0.000000e+00	0.000000e+00	350.00	42
oligos_7nt_mkv5_m5	-0.8	260	20392036	23952	1.173202e-03	7.274355e-04	14851.27	0.000000e+00	0.000000e+00	350.00	43
oligos_7nt_mkv5_m5	-0.7	249	20392285	23703	1.161005e-03	7.151318e-04	14600.08	0.000000e+00	0.000000e+00	350.00	44
oligos_7nt_mkv5_m5	-0.6	347	20392632	23356	1.144009e-03	7.009089e-04	14309.70	0.000000e+00	0.000000e+00	350.00	45
oligos_7nt_mkv5_m5	-0.5	260	20392892	23096	1.131274e-03	6.837446e-04	13959.28	0.000000e+00	0.000000e+00	350.00	46
oligos_7nt_mkv5_m5	-0.4	388	20393280	22708	1.112269e-03	6.651393e-04	13579.44	0.000000e+00	0.000000e+00	350.00	47
oligos_7nt_mkv5_m5	-0.3	476	20393756	22232	1.088954e-03	6.484019e-04	13237.73	0.000000e+00	0.000000e+00	350.00	48
oligos_7nt_mkv5_m5	-0.2	391	20394147	21841	1.069802e-03	6.242458e-04	12744.56	0.000000e+00	0.000000e+00	350.00	49
oligos_7nt_mkv5_m5	-0.1	423	20394570	21418	1.049083e-03	5.971332e-04	12191.03	0.000000e+00	0.000000e+00	350.00	50
oligos_7nt_mkv5_m5	0.0	477	20395047	20941	1.025719e-03	5.699908e-04	11636.89	0.000000e+00	0.000000e+00	350.00	51
oligos_7nt_mkv5_m5	0.1	463	20395510	20478	1.003040e-03	5.457082e-04	11141.14	0.000000e+00	0.000000e+00	350.00	52
oligos_7nt_mkv5_m5	0.2	442	20395952	20036	9.813906e-04	5.142543e-04	10498.98	0.000000e+00	0.000000e+00	350.00	53
oligos_7nt_mkv5_m5	0.3	285	20396237	19751	9.674309e-04	4.892417e-04	9988.32	0.000000e+00	0.000000e+00	350.00	54
oligos_7nt_mkv5_m5	0.4	427	20396664	19324	9.465159e-04	4.658035e-04	9509.81	0.000000e+00	0.000000e+00	350.00	55
oligos_7nt_mkv5_m5	0.5	331	20396995	18993	9.303030e-04	4.471192e-04	9128.35	0.000000e+00	0.000000e+00	350.00	56
oligos_7nt_mkv5_m5	0.6	395	20397390	18598	9.109554e-04	4.242706e-04	8661.88	0.000000e+00	0.000000e+00	350.00	57
oligos_7nt_mkv5_m5	0.7	423	20397813	18175	8.902363e-04	4.015706e-04	8198.44	0.000000e+00	0.000000e+00	350.00	58
oligos_7nt_mkv5_m5	0.8	458	20398271	17717	8.678028e-04	3.819353e-04	7797.56	0.000000e+00	0.000000e+00	350.00	59
oligos_7nt_mkv5_m5	0.9	453	20398724	17264	8.456143e-04	3.554308e-04	7256.45	0.000000e+00	0.000000e+00	350.00	60
oligos_7nt_mkv5_m5	1.0	517	20399241	16747	8.202909e-04	3.330660e-04	6799.85	0.000000e+00	0.000000e+00	350.00	61
oligos_7nt_mkv5_m5	1.1	502	20399743	16245	7.957023e-04	3.107711e-04	6344.68	0.000000e+00	0.000000e+00	350.00	62
oligos_7nt_mkv5_m5	1.2	532	20400275	15713	7.696442e-04	2.857637e-04	5834.13	0.000000e+00	0.000000e+00	350.00	63
oligos_7nt_mkv5_m5	1.3	525	20400800	15188	7.439290e-04	2.635389e-04	5380.39	0.000000e+00	0.000000e+00	350.00	64
oligos_7nt_mkv5_m5	1.4	576	20401376	14612	7.157157e-04	2.433167e-04	4967.54	0.000000e+00	0.000000e+00	350.00	65
