; matrix-scan  -v 1 -quick -seq_format fasta -i $RSAT/public_html/tmp/wwwrun/2014/09/03/peak-motifs.2014-09-03.182940_2014-09-03.182940_LkVj4M/data/sequences/peak-motifs_test_maxlen400.fasta -matrix_format transfac -m $RSAT/public_html/tmp/wwwrun/2014/09/03/peak-motifs.2014-09-03.182940_2014-09-03.182940_LkVj4M/results/discovered_motifs/positions_7nt_m4/peak-motifs_positions_7nt_m4.tf -pseudo 1 -2str -decimals 1 -bg_pseudo 0.01 -n score -lth score -5 -bginput -markov 1 -return distrib -return occ_proba -o $RSAT/public_html/tmp/wwwrun/2014/09/03/peak-motifs.2014-09-03.182940_2014-09-03.182940_LkVj4M/results/discovered_motifs/positions_7nt_m4/peak-motifs_positions_7nt_m4_scan_mkv1_enrichment.tab
; Quick counting mode          
; Input files
;	input	/home/rsat/rsat/public_html/tmp/wwwrun/2014/09/03/peak-motifs.2014-09-03.182940_2014-09-03.182940_LkVj4M/data/sequences/peak-motifs_test_maxlen400.fasta
; Matrix files
;	matrix 1	/home/rsat/rsat/public_html/tmp/wwwrun/2014/09/03/peak-motifs.2014-09-03.182940_2014-09-03.182940_LkVj4M/results/discovered_motifs/positions_7nt_m4/peak-motifs_positions_7nt_m4.tf
; Sequence format      	fasta
; Output files
;	output	/home/rsat/rsat/public_html/tmp/wwwrun/2014/09/03/peak-motifs.2014-09-03.182940_2014-09-03.182940_LkVj4M/results/discovered_motifs/positions_7nt_m4/peak-motifs_positions_7nt_m4_scan_mkv1_enrichment.tab
; Pseudo counts        	1
; Background model
;	Method        	input
;	Markov order  	1
;	Strand        	undef
;	Background pseudo-frequency	0.01
;	Residue probabilities
;		a	0.28671
;		c	0.21298
;		g	0.21277
;		t	0.28754
; Thresholds	lower	upper
;	score 	-5   	NA
;
; Matrices
;	matrix	name            	ncol	nrow	pseudo	Wmin	Wmax	Wrange
;	1	positions_7nt_m4	17	4	1	-54.300	17.900	72.200	a:0.287 c:0.213 g:0.213 t:0.288 
;
; Score distribution
#matrix	score	occ	occ_cum	inv_cum	inv_cum_freq	occ_prior	exp_occ	occ_Pval	occ_Eval	occ_sig	occ_sig_rank
positions_7nt_m4	-5.0	3608	19859092	126516	6.330356e-03	5.266680e-03	105257.80	0.000000e+00	0.000000e+00	350.00	1
positions_7nt_m4	-4.9	3344	19862436	123172	6.163036e-03	5.075759e-03	101442.12	0.000000e+00	0.000000e+00	350.00	2
positions_7nt_m4	-4.8	3289	19865725	119883	5.998467e-03	4.924184e-03	98412.80	0.000000e+00	0.000000e+00	350.00	3
positions_7nt_m4	-4.7	3195	19868920	116688	5.838602e-03	4.744338e-03	94818.48	0.000000e+00	0.000000e+00	350.00	4
positions_7nt_m4	-4.6	3209	19872129	113479	5.678036e-03	4.586119e-03	91656.36	0.000000e+00	0.000000e+00	350.00	5
positions_7nt_m4	-4.5	3091	19875220	110388	5.523375e-03	4.447256e-03	88881.11	0.000000e+00	0.000000e+00	350.00	6
positions_7nt_m4	-4.4	2993	19878213	107395	5.373617e-03	4.282855e-03	85595.45	0.000000e+00	0.000000e+00	350.00	7
positions_7nt_m4	-4.3	2879	19881092	104516	5.229564e-03	4.152340e-03	82987.04	0.000000e+00	0.000000e+00	350.00	8
positions_7nt_m4	-4.2	2876	19883968	101640	5.085660e-03	4.011230e-03	80166.87	0.000000e+00	0.000000e+00	350.00	9
positions_7nt_m4	-4.1	2828	19886796	98812	4.944158e-03	3.860476e-03	77153.95	0.000000e+00	0.000000e+00	350.00	10
positions_7nt_m4	-4.0	2674	19889470	96138	4.810362e-03	3.740829e-03	74762.74	0.000000e+00	0.000000e+00	350.00	11
positions_7nt_m4	-3.9	2566	19892036	93572	4.681970e-03	3.599079e-03	71929.77	0.000000e+00	0.000000e+00	350.00	12
positions_7nt_m4	-3.8	2605	19894641	90967	4.551626e-03	3.473927e-03	69428.54	0.000000e+00	0.000000e+00	350.00	13
positions_7nt_m4	-3.7	2477	19897118	88490	4.427687e-03	3.353032e-03	67012.37	0.000000e+00	0.000000e+00	350.00	14
positions_7nt_m4	-3.6	2451	19899569	86039	4.305048e-03	3.247201e-03	64897.28	0.000000e+00	0.000000e+00	350.00	15
positions_7nt_m4	-3.5	2324	19901893	83715	4.188765e-03	3.132917e-03	62613.24	0.000000e+00	0.000000e+00	350.00	16
positions_7nt_m4	-3.4	2256	19904149	81459	4.075883e-03	3.011016e-03	60176.98	0.000000e+00	0.000000e+00	350.00	17
positions_7nt_m4	-3.3	2260	19906409	79199	3.962802e-03	2.903959e-03	58037.38	0.000000e+00	0.000000e+00	350.00	18
positions_7nt_m4	-3.2	2149	19908558	77050	3.855275e-03	2.810558e-03	56170.71	0.000000e+00	0.000000e+00	350.00	19
positions_7nt_m4	-3.1	2162	19910720	74888	3.747097e-03	2.709596e-03	54152.92	0.000000e+00	0.000000e+00	350.00	20
positions_7nt_m4	-3.0	2091	19912811	72797	3.642471e-03	2.611898e-03	52200.37	0.000000e+00	0.000000e+00	350.00	21
positions_7nt_m4	-2.9	1949	19914760	70848	3.544951e-03	2.508227e-03	50128.43	0.000000e+00	0.000000e+00	350.00	22
positions_7nt_m4	-2.8	1898	19916658	68950	3.449983e-03	2.417077e-03	48306.75	0.000000e+00	0.000000e+00	350.00	23
positions_7nt_m4	-2.7	1933	19918591	67017	3.353263e-03	2.329082e-03	46548.11	0.000000e+00	0.000000e+00	350.00	24
positions_7nt_m4	-2.6	1822	19920413	65195	3.262098e-03	2.252585e-03	45019.28	0.000000e+00	0.000000e+00	350.00	25
positions_7nt_m4	-2.5	1783	19922196	63412	3.172884e-03	2.170195e-03	43372.66	0.000000e+00	0.000000e+00	350.00	26
positions_7nt_m4	-2.4	1787	19923983	61625	3.083469e-03	2.082565e-03	41621.32	0.000000e+00	0.000000e+00	350.00	27
positions_7nt_m4	-2.3	1698	19925681	59927	2.998508e-03	2.005785e-03	40086.83	0.000000e+00	0.000000e+00	350.00	28
positions_7nt_m4	-2.2	1675	19927356	58252	2.914698e-03	1.938966e-03	38751.40	0.000000e+00	0.000000e+00	350.00	29
positions_7nt_m4	-2.1	1649	19929005	56603	2.832188e-03	1.867012e-03	37313.37	0.000000e+00	0.000000e+00	350.00	30
positions_7nt_m4	-2.0	1583	19930588	55020	2.752981e-03	1.797347e-03	35921.08	0.000000e+00	0.000000e+00	350.00	31
