; matrix-scan  -v 1 -quick -seq_format fasta -i $RSAT/public_html/tmp/wwwrun/2014/09/03/peak-motifs.2014-09-03.182940_2014-09-03.182940_LkVj4M/data/sequences/peak-motifs_test_maxlen400.fasta -matrix_format transfac -m $RSAT/public_html/tmp/wwwrun/2014/09/03/peak-motifs.2014-09-03.182940_2014-09-03.182940_LkVj4M/results/discovered_motifs/positions_7nt_m5/peak-motifs_positions_7nt_m5.tf -pseudo 1 -2str -decimals 1 -bg_pseudo 0.01 -n score -lth score -5 -bginput -markov 1 -return distrib -return occ_proba -o $RSAT/public_html/tmp/wwwrun/2014/09/03/peak-motifs.2014-09-03.182940_2014-09-03.182940_LkVj4M/results/discovered_motifs/positions_7nt_m5/peak-motifs_positions_7nt_m5_scan_mkv1_enrichment.tab
; Quick counting mode          
; Input files
;	input	/home/rsat/rsat/public_html/tmp/wwwrun/2014/09/03/peak-motifs.2014-09-03.182940_2014-09-03.182940_LkVj4M/data/sequences/peak-motifs_test_maxlen400.fasta
; Matrix files
;	matrix 1	/home/rsat/rsat/public_html/tmp/wwwrun/2014/09/03/peak-motifs.2014-09-03.182940_2014-09-03.182940_LkVj4M/results/discovered_motifs/positions_7nt_m5/peak-motifs_positions_7nt_m5.tf
; Sequence format      	fasta
; Output files
;	output	/home/rsat/rsat/public_html/tmp/wwwrun/2014/09/03/peak-motifs.2014-09-03.182940_2014-09-03.182940_LkVj4M/results/discovered_motifs/positions_7nt_m5/peak-motifs_positions_7nt_m5_scan_mkv1_enrichment.tab
; Pseudo counts        	1
; Background model
;	Method        	input
;	Markov order  	1
;	Strand        	undef
;	Background pseudo-frequency	0.01
;	Residue probabilities
;		a	0.28671
;		c	0.21298
;		g	0.21277
;		t	0.28754
; Thresholds	lower	upper
;	score 	-5   	NA
;
; Matrices
;	matrix	name            	ncol	nrow	pseudo	Wmin	Wmax	Wrange
;	1	positions_7nt_m5	17	4	1	-58.900	18.000	76.900	a:0.287 c:0.213 g:0.213 t:0.288 
;
; Score distribution
#matrix	score	occ	occ_cum	inv_cum	inv_cum_freq	occ_prior	exp_occ	occ_Pval	occ_Eval	occ_sig	occ_sig_rank
positions_7nt_m5	-5.0	3374	19859871	125737	6.291378e-03	4.989001e-03	99708.21	0.000000e+00	0.000000e+00	350.00	1
positions_7nt_m5	-4.9	3354	19863225	122383	6.123557e-03	4.809603e-03	96122.84	0.000000e+00	0.000000e+00	350.00	2
positions_7nt_m5	-4.8	3274	19866499	119109	5.959739e-03	4.667164e-03	93276.11	0.000000e+00	0.000000e+00	350.00	3
positions_7nt_m5	-4.7	3026	19869525	116083	5.808330e-03	4.497929e-03	89893.85	0.000000e+00	0.000000e+00	350.00	4
positions_7nt_m5	-4.6	2943	19872468	113140	5.661074e-03	4.348737e-03	86912.15	0.000000e+00	0.000000e+00	350.00	5
positions_7nt_m5	-4.5	2996	19875464	110144	5.511166e-03	4.217901e-03	84297.30	0.000000e+00	0.000000e+00	350.00	6
positions_7nt_m5	-4.4	2902	19878366	107242	5.365962e-03	4.063019e-03	81201.90	0.000000e+00	0.000000e+00	350.00	7
positions_7nt_m5	-4.3	2733	19881099	104509	5.229213e-03	3.939829e-03	78739.88	0.000000e+00	0.000000e+00	350.00	8
positions_7nt_m5	-4.2	2706	19883805	101803	5.093816e-03	3.806818e-03	76081.57	0.000000e+00	0.000000e+00	350.00	9
positions_7nt_m5	-4.1	2689	19886494	99114	4.959269e-03	3.664786e-03	73242.98	0.000000e+00	0.000000e+00	350.00	10
positions_7nt_m5	-4.0	2724	19889218	96390	4.822971e-03	3.552098e-03	70990.84	0.000000e+00	0.000000e+00	350.00	11
positions_7nt_m5	-3.9	2522	19891740	93868	4.696780e-03	3.418735e-03	68325.50	0.000000e+00	0.000000e+00	350.00	12
positions_7nt_m5	-3.8	2531	19894271	91337	4.570139e-03	3.301238e-03	65977.24	0.000000e+00	0.000000e+00	350.00	13
positions_7nt_m5	-3.7	2386	19896657	88951	4.450753e-03	3.187267e-03	63699.46	0.000000e+00	0.000000e+00	350.00	14
positions_7nt_m5	-3.6	2320	19898977	86631	4.334669e-03	3.087558e-03	61706.73	0.000000e+00	0.000000e+00	350.00	15
positions_7nt_m5	-3.5	2288	19901265	84343	4.220187e-03	2.980186e-03	59560.82	0.000000e+00	0.000000e+00	350.00	16
positions_7nt_m5	-3.4	2260	19903525	82083	4.107106e-03	2.865925e-03	57277.24	0.000000e+00	0.000000e+00	350.00	17
positions_7nt_m5	-3.3	2251	19905776	79832	3.994475e-03	2.765604e-03	55272.27	0.000000e+00	0.000000e+00	350.00	18
positions_7nt_m5	-3.2	2054	19907830	77778	3.891701e-03	2.677766e-03	53516.78	0.000000e+00	0.000000e+00	350.00	19
positions_7nt_m5	-3.1	1995	19909825	75783	3.791879e-03	2.582911e-03	51621.04	0.000000e+00	0.000000e+00	350.00	20
positions_7nt_m5	-3.0	2046	19911871	73737	3.689505e-03	2.491145e-03	49787.05	0.000000e+00	0.000000e+00	350.00	21
positions_7nt_m5	-2.9	1998	19913869	71739	3.589533e-03	2.393435e-03	47834.26	0.000000e+00	0.000000e+00	350.00	22
positions_7nt_m5	-2.8	1982	19915851	69757	3.490362e-03	2.307668e-03	46120.15	0.000000e+00	0.000000e+00	350.00	23
positions_7nt_m5	-2.7	1807	19917658	67950	3.399947e-03	2.224529e-03	44458.56	0.000000e+00	0.000000e+00	350.00	24
positions_7nt_m5	-2.6	1848	19919506	66102	3.307480e-03	2.151958e-03	43008.18	0.000000e+00	0.000000e+00	350.00	25
positions_7nt_m5	-2.5	1814	19921320	64288	3.216715e-03	2.074045e-03	41451.05	0.000000e+00	0.000000e+00	350.00	26
positions_7nt_m5	-2.4	1715	19923035	62573	3.130903e-03	1.991300e-03	39797.33	0.000000e+00	0.000000e+00	350.00	27
positions_7nt_m5	-2.3	1661	19924696	60912	3.047793e-03	1.918600e-03	38344.39	0.000000e+00	0.000000e+00	350.00	28
positions_7nt_m5	-2.2	1610	19926306	59302	2.967235e-03	1.855089e-03	37075.07	0.000000e+00	0.000000e+00	350.00	29
positions_7nt_m5	-2.1	1662	19927968	57640	2.884076e-03	1.786822e-03	35710.73	0.000000e+00	0.000000e+00	350.00	30
positions_7nt_m5	-2.0	1524	19929492	56116	2.807821e-03	1.720892e-03	34393.07	0.000000e+00	0.000000e+00	350.00	31
positions_7nt_m5	-1.9	1525	19931017	54591	2.731516e-03	1.657114e-03	33118.43	0.000000e+00	0.000000e+00	350.00	32
positions_7nt_m5	-1.8	1519	19932536	53072	2.655511e-03	1.589308e-03	31763.28	0.000000e+00	0.000000e+00	350.00	33
positions_7nt_m5	-1.7	1448	19933984	51624	2.583059e-03	1.530078e-03	30579.53	0.000000e+00	0.000000e+00	350.00	34
positions_7nt_m5	-1.6	1342	19935326	50282	2.515911e-03	1.478302e-03	29544.76	0.000000e+00	0.000000e+00	350.00	35
positions_7nt_m5	-1.5	1288	19936614	48994	2.451464e-03	1.417024e-03	28320.08	0.000000e+00	0.000000e+00	350.00	36
positions_7nt_m5	-1.4	1303	19937917	47691	2.386267e-03	1.368547e-03	27351.25	0.000000e+00	0.000000e+00	350.00	37
positions_7nt_m5	-1.3	1247	19939164	46444	2.323872e-03	1.311226e-03	26205.64	0.000000e+00	0.000000e+00	350.00	38
positions_7nt_m5	-1.2	1220	19940384	45224	2.262828e-03	1.266000e-03	25301.78	0.000000e+00	0.000000e+00	350.00	39
positions_7nt_m5	-1.1	1104	19941488	44120	2.207589e-03	1.217253e-03	24327.54	0.000000e+00	0.000000e+00	350.00	40
positions_7nt_m5	-1.0	1163	19942651	42957	2.149397e-03	1.165608e-03	23295.38	0.000000e+00	0.000000e+00	350.00	41
positions_7nt_m5	-0.9	1131	19943782	41826	2.092806e-03	1.124673e-03	22477.26	0.000000e+00	0.000000e+00	350.00	42
positions_7nt_m5	-0.8	1127	19944909	40699	2.036416e-03	1.080751e-03	21599.47	0.000000e+00	0.000000e+00	350.00	43
positions_7nt_m5	-0.7	1119	19946028	39580	1.980425e-03	1.033852e-03	20662.16	0.000000e+00	0.000000e+00	350.00	44
positions_7nt_m5	-0.6	1077	19947105	38503	1.926536e-03	9.928933e-04	19843.58	0.000000e+00	0.000000e+00	350.00	45
positions_7nt_m5	-0.5	1107	19948212	37396	1.871147e-03	9.532316e-04	19050.91	0.000000e+00	0.000000e+00	350.00	46
positions_7nt_m5	-0.4	1003	19949215	36393	1.820960e-03	9.151166e-04	18289.16	0.000000e+00	0.000000e+00	350.00	47
positions_7nt_m5	-0.3	963	19950178	35430	1.772776e-03	8.818567e-04	17624.44	0.000000e+00	0.000000e+00	350.00	48
positions_7nt_m5	-0.2	918	19951096	34512	1.726843e-03	8.460734e-04	16909.29	0.000000e+00	0.000000e+00	350.00	49
positions_7nt_m5	-0.1	943	19952039	33569	1.679659e-03	8.114618e-04	16217.56	0.000000e+00	0.000000e+00	350.00	50
positions_7nt_m5	0.0	936	19952975	32633	1.632825e-03	7.750713e-04	15490.27	0.000000e+00	0.000000e+00	350.00	51
positions_7nt_m5	0.1	873	19953848	31760	1.589144e-03	7.463639e-04	14916.54	0.000000e+00	0.000000e+00	350.00	52
positions_7nt_m5	0.2	811	19954659	30949	1.548564e-03	7.127180e-04	14244.10	0.000000e+00	0.000000e+00	350.00	53
positions_7nt_m5	0.3	796	19955455	30153	1.508736e-03	6.832961e-04	13656.09	0.000000e+00	0.000000e+00	350.00	54
positions_7nt_m5	0.4	821	19956276	29332	1.467656e-03	6.549367e-04	13089.31	0.000000e+00	0.000000e+00	350.00	55
positions_7nt_m5	0.5	758	19957034	28574	1.429729e-03	6.303253e-04	12597.43	0.000000e+00	0.000000e+00	350.00	56
positions_7nt_m5	0.6	777	19957811	27797	1.390851e-03	6.041230e-04	12073.77	0.000000e+00	0.000000e+00	350.00	57
positions_7nt_m5	0.7	756	19958567	27041	1.353024e-03	5.790708e-04	11573.08	0.000000e+00	0.000000e+00	350.00	58
positions_7nt_m5	0.8	710	19959277	26331	1.317498e-03	5.549214e-04	11090.44	0.000000e+00	0.000000e+00	350.00	59
positions_7nt_m5	0.9	716	19959993	25615	1.281672e-03	5.294578e-04	10581.54	0.000000e+00	0.000000e+00	350.00	60
positions_7nt_m5	1.0	652	19960645	24963	1.249049e-03	5.072917e-04	10138.53	0.000000e+00	0.000000e+00	350.00	61
positions_7nt_m5	1.1	675	19961320	24288	1.215275e-03	4.880570e-04	9754.11	0.000000e+00	0.000000e+00	350.00	62
positions_7nt_m5	1.2	684	19962004	23604	1.181050e-03	4.654760e-04	9302.82	0.000000e+00	0.000000e+00	350.00	63
positions_7nt_m5	1.3	634	19962638	22970	1.149327e-03	4.457356e-04	8908.30	0.000000e+00	0.000000e+00	350.00	64
positions_7nt_m5	1.4	649	19963287	22321	1.116854e-03	4.286089e-04	8566.01	0.000000e+00	0.000000e+00	350.00	65
positions_7nt_m5	1.5	685	19963972	21636	1.082579e-03	4.084695e-04	8163.51	0.000000e+00	0.000000e+00	350.00	66
positions_7nt_m5	1.6	627	19964599	21009	1.051207e-03	3.925717e-04	7845.78	0.000000e+00	0.000000e+00	350.00	67
positions_7nt_m5	1.7	547	19965146	20462	1.023837e-03	3.739663e-04	7473.94	0.000000e+00	0.000000e+00	350.00	68
positions_7nt_m5	1.8	543	19965689	19919	9.966673e-04	3.592558e-04	7179.95	0.000000e+00	0.000000e+00	350.00	69
positions_7nt_m5	1.9	567	19966256	19352	9.682968e-04	3.434754e-04	6864.56	0.000000e+00	0.000000e+00	350.00	70
positions_7nt_m5	2.0	620	19966876	18732	9.372745e-04	3.267358e-04	6530.01	0.000000e+00	0.000000e+00	350.00	71
positions_7nt_m5	2.1	516	19967392	18216	9.114559e-04	3.121330e-04	6238.17	0.000000e+00	0.000000e+00	350.00	72
positions_7nt_m5	2.2	469	19967861	17747	8.879890e-04	2.980845e-04	5957.40	0.000000e+00	0.000000e+00	350.00	73
positions_7nt_m5	2.3	484	19968345	17263	8.637716e-04	2.846234e-04	5688.37	0.000000e+00	0.000000e+00	350.00	74
positions_7nt_m5	2.4	551	19968896	16712	8.362018e-04	2.728756e-04	5453.58	0.000000e+00	0.000000e+00	350.00	75
positions_7nt_m5	2.5	457	19969353	16255	8.133353e-04	2.603716e-04	5203.68	0.000000e+00	0.000000e+00	350.00	76
positions_7nt_m5	2.6	472	19969825	15783	7.897183e-04	2.471333e-04	4939.11	0.000000e+00	0.000000e+00	350.00	77
positions_7nt_m5	2.7	399	19970224	15384	7.697540e-04	2.355803e-04	4708.22	0.000000e+00	0.000000e+00	350.00	78
positions_7nt_m5	2.8	456	19970680	14928	7.469375e-04	2.256792e-04	4510.34	0.000000e+00	0.000000e+00	350.00	79
positions_7nt_m5	2.9	409	19971089	14519	7.264728e-04	2.151282e-04	4299.47	0.000000e+00	0.000000e+00	350.00	80
positions_7nt_m5	3.0	415	19971504	14104	7.057079e-04	2.050136e-04	4097.32	0.000000e+00	0.000000e+00	350.00	81
positions_7nt_m5	3.1	392	19971896	13712	6.860937e-04	1.944044e-04	3885.29	0.000000e+00	0.000000e+00	350.00	82
positions_7nt_m5	3.2	419	19972315	13293	6.651287e-04	1.852135e-04	3701.60	0.000000e+00	0.000000e+00	350.00	83
positions_7nt_m5	3.3	389	19972704	12904	6.456647e-04	1.764154e-04	3525.77	0.000000e+00	0.000000e+00	350.00	84
positions_7nt_m5	3.4	336	19973040	12568	6.288526e-04	1.688453e-04	3374.48	0.000000e+00	0.000000e+00	350.00	85
positions_7nt_m5	3.5	384	19973424	12184	6.096387e-04	1.608225e-04	3214.14	0.000000e+00	0.000000e+00	350.00	86
positions_7nt_m5	3.6	334	19973758	11850	5.929267e-04	1.523881e-04	3045.57	0.000000e+00	0.000000e+00	350.00	87
