; classfreq  -v 1 -ci 20 -o $RSAT/public_html/tmp/wwwrun/2014/09/03/peak-motifs.2014-09-03.182940_2014-09-03.182940_LkVj4M/results/discovered_motifs/positions_6nt_m5/peak-motifs_positions_6nt_m5_site_distrib.tab
;	min                 	minimum of class interval (inclusive)
;	max                 	maximum of class interval (exclusive)
;	center              	center of class interval
;	n                   	occurrences
;	n_cum               	cumulative occurrences (inclusive)
;	n_dcum              	decreasing cumulative occurrences (inclusive)
;	f                   	frequencies
;	f_cum               	cumulative frequencies (inclusive)
;	f_dcum              	decreasing cumulative frequencies (inclusive)
#[min	max[	center	n	n_cum	n_dcum	f	f_cum	f_dcum
-200	-180	-190	16	16	2690	0.00595	0.00595	1.00000
-180	-160	-170	58	74	2674	0.02156	0.02751	0.99405
-160	-140	-150	79	153	2616	0.02937	0.05688	0.97249
-140	-120	-130	137	290	2537	0.05093	0.10781	0.94312
-120	-100	-110	144	434	2400	0.05353	0.16134	0.89219
-100	-80	-90	207	641	2256	0.07695	0.23829	0.83866
-80	-60	-70	233	874	2049	0.08662	0.32491	0.76171
-60	-40	-50	167	1041	1816	0.06208	0.38699	0.67509
-40	-20	-30	154	1195	1649	0.05725	0.44424	0.61301
-20	0	-10	114	1309	1495	0.04238	0.48662	0.55576
0	20	10	139	1448	1381	0.05167	0.53829	0.51338
20	40	30	138	1586	1242	0.05130	0.58959	0.46171
40	60	50	207	1793	1104	0.07695	0.66654	0.41041
60	80	70	196	1989	897	0.07286	0.73941	0.33346
80	100	90	198	2187	701	0.07361	0.81301	0.26059
100	120	110	182	2369	503	0.06766	0.88067	0.18699
120	140	130	154	2523	321	0.05725	0.93792	0.11933
140	160	150	96	2619	167	0.03569	0.97361	0.06208
160	180	170	56	2675	71	0.02082	0.99442	0.02639
180	200	190	15	2690	15	0.00558	1.00000	0.00558
; Statistics:
; -----------
; class interval     	20
; classes            	20
; count              	2690
; sum                	6989
; mean               	2.59814
; median class       	[-20..0[
; var                	8.84e+03
; std                	94.0132
; min                	-186.5
; max                	187.5
; range              	374
; Host name	rsat
; Job started	2014-09-03.191138
; Job done	2014-09-03.191138
; Seconds	0.27
;	user	0.27
;	system	0.01
;	cuser	0
;	csystem	0
