; matrix-scan  -v 1 -quick -seq_format fasta -i $RSAT/public_html/tmp/wwwrun/2014/09/03/peak-motifs.2014-09-03.182940_2014-09-03.182940_LkVj4M/data/sequences/peak-motifs_test_maxlen400.fasta -matrix_format transfac -m $RSAT/public_html/tmp/wwwrun/2014/09/03/peak-motifs.2014-09-03.182940_2014-09-03.182940_LkVj4M/results/discovered_motifs/oligos_7nt_mkv5_m1/peak-motifs_oligos_7nt_mkv5_m1.tf -pseudo 1 -2str -decimals 1 -bg_pseudo 0.01 -n score -lth score -5 -bginput -markov 1 -return distrib -return occ_proba -o $RSAT/public_html/tmp/wwwrun/2014/09/03/peak-motifs.2014-09-03.182940_2014-09-03.182940_LkVj4M/results/discovered_motifs/oligos_7nt_mkv5_m1/peak-motifs_oligos_7nt_mkv5_m1_scan_mkv1_enrichment.tab
; Quick counting mode          
; Input files
;	input	/home/rsat/rsat/public_html/tmp/wwwrun/2014/09/03/peak-motifs.2014-09-03.182940_2014-09-03.182940_LkVj4M/data/sequences/peak-motifs_test_maxlen400.fasta
; Matrix files
;	matrix 1	/home/rsat/rsat/public_html/tmp/wwwrun/2014/09/03/peak-motifs.2014-09-03.182940_2014-09-03.182940_LkVj4M/results/discovered_motifs/oligos_7nt_mkv5_m1/peak-motifs_oligos_7nt_mkv5_m1.tf
; Sequence format      	fasta
; Output files
;	output	/home/rsat/rsat/public_html/tmp/wwwrun/2014/09/03/peak-motifs.2014-09-03.182940_2014-09-03.182940_LkVj4M/results/discovered_motifs/oligos_7nt_mkv5_m1/peak-motifs_oligos_7nt_mkv5_m1_scan_mkv1_enrichment.tab
; Pseudo counts        	1
; Background model
;	Method        	input
;	Markov order  	1
;	Strand        	undef
;	Background pseudo-frequency	0.01
;	Residue probabilities
;		a	0.28671
;		c	0.21298
;		g	0.21277
;		t	0.28754
; Thresholds	lower	upper
;	score 	-5   	NA
;
; Matrices
;	matrix	name              	ncol	nrow	pseudo	Wmin	Wmax	Wrange
;	1	oligos_7nt_mkv5_m1	14	4	1	-51.400	14.200	65.600	a:0.287 c:0.213 g:0.213 t:0.288 
;
; Score distribution
#matrix	score	occ	occ_cum	inv_cum	inv_cum_freq	occ_prior	exp_occ	occ_Pval	occ_Eval	occ_sig	occ_sig_rank
oligos_7nt_mkv5_m1	-5.0	3110	20101424	142412	7.034833e-03	5.410622e-03	109531.73	0.000000e+00	0.000000e+00	350.00	1
oligos_7nt_mkv5_m1	-4.9	3137	20104561	139275	6.879873e-03	5.237511e-03	106027.30	0.000000e+00	0.000000e+00	350.00	2
oligos_7nt_mkv5_m1	-4.8	2989	20107550	136286	6.732223e-03	5.096395e-03	103170.58	0.000000e+00	0.000000e+00	350.00	3
oligos_7nt_mkv5_m1	-4.7	2888	20110438	133398	6.589562e-03	4.930085e-03	99803.81	0.000000e+00	0.000000e+00	350.00	4
oligos_7nt_mkv5_m1	-4.6	3109	20113547	130289	6.435984e-03	4.787848e-03	96924.40	0.000000e+00	0.000000e+00	350.00	5
oligos_7nt_mkv5_m1	-4.5	2961	20116508	127328	6.289718e-03	4.659457e-03	94325.27	0.000000e+00	0.000000e+00	350.00	6
oligos_7nt_mkv5_m1	-4.4	2723	20119231	124605	6.155208e-03	4.505807e-03	91214.81	0.000000e+00	0.000000e+00	350.00	7
oligos_7nt_mkv5_m1	-4.3	2664	20121895	121941	6.023612e-03	4.384458e-03	88758.25	0.000000e+00	0.000000e+00	350.00	8
oligos_7nt_mkv5_m1	-4.2	2664	20124559	119277	5.892016e-03	4.254154e-03	86120.39	0.000000e+00	0.000000e+00	350.00	9
oligos_7nt_mkv5_m1	-4.1	2463	20127022	116814	5.770350e-03	4.112612e-03	83255.03	0.000000e+00	0.000000e+00	350.00	10
oligos_7nt_mkv5_m1	-4.0	2449	20129471	114365	5.649375e-03	3.999281e-03	80960.78	0.000000e+00	0.000000e+00	350.00	11
oligos_7nt_mkv5_m1	-3.9	2368	20131839	111997	5.532401e-03	3.864436e-03	78231.00	0.000000e+00	0.000000e+00	350.00	12
oligos_7nt_mkv5_m1	-3.8	2496	20134335	109501	5.409104e-03	3.743877e-03	75790.42	0.000000e+00	0.000000e+00	350.00	13
oligos_7nt_mkv5_m1	-3.7	2320	20136655	107181	5.294501e-03	3.626835e-03	73421.05	0.000000e+00	0.000000e+00	350.00	14
oligos_7nt_mkv5_m1	-3.6	2287	20138942	104894	5.181528e-03	3.523152e-03	71322.11	0.000000e+00	0.000000e+00	350.00	15
oligos_7nt_mkv5_m1	-3.5	2292	20141234	102602	5.068309e-03	3.410956e-03	69050.83	0.000000e+00	0.000000e+00	350.00	16
oligos_7nt_mkv5_m1	-3.4	2198	20143432	100404	4.959732e-03	3.290341e-03	66609.11	0.000000e+00	0.000000e+00	350.00	17
oligos_7nt_mkv5_m1	-3.3	2217	20145649	98187	4.850218e-03	3.181730e-03	64410.41	0.000000e+00	0.000000e+00	350.00	18
oligos_7nt_mkv5_m1	-3.2	2024	20147673	96163	4.750237e-03	3.087291e-03	62498.61	0.000000e+00	0.000000e+00	350.00	19
oligos_7nt_mkv5_m1	-3.1	2047	20149720	94116	4.649119e-03	2.988094e-03	60490.49	0.000000e+00	0.000000e+00	350.00	20
oligos_7nt_mkv5_m1	-3.0	2072	20151792	92044	4.546767e-03	2.887475e-03	58453.57	0.000000e+00	0.000000e+00	350.00	21
oligos_7nt_mkv5_m1	-2.9	1831	20153623	90213	4.456320e-03	2.778225e-03	56241.93	0.000000e+00	0.000000e+00	350.00	22
oligos_7nt_mkv5_m1	-2.8	1873	20155496	88340	4.363798e-03	2.684721e-03	54349.05	0.000000e+00	0.000000e+00	350.00	23
oligos_7nt_mkv5_m1	-2.7	1875	20157371	86465	4.271177e-03	2.593288e-03	52498.09	0.000000e+00	0.000000e+00	350.00	24
oligos_7nt_mkv5_m1	-2.6	1690	20159061	84775	4.187695e-03	2.512000e-03	50852.52	0.000000e+00	0.000000e+00	350.00	25
oligos_7nt_mkv5_m1	-2.5	1775	20160836	83000	4.100014e-03	2.424328e-03	49077.69	0.000000e+00	0.000000e+00	350.00	26
oligos_7nt_mkv5_m1	-2.4	1734	20162570	81266	4.014358e-03	2.333243e-03	47233.79	0.000000e+00	0.000000e+00	350.00	27
oligos_7nt_mkv5_m1	-2.3	1759	20164329	79507	3.927467e-03	2.250159e-03	45551.85	0.000000e+00	0.000000e+00	350.00	28
oligos_7nt_mkv5_m1	-2.2	1637	20165966	77870	3.846603e-03	2.178250e-03	44096.14	0.000000e+00	0.000000e+00	350.00	29
oligos_7nt_mkv5_m1	-2.1	1593	20167559	76277	3.767913e-03	2.100895e-03	42530.18	0.000000e+00	0.000000e+00	350.00	30
oligos_7nt_mkv5_m1	-2.0	1570	20169129	74707	3.690358e-03	2.024623e-03	40986.12	0.000000e+00	0.000000e+00	350.00	31
oligos_7nt_mkv5_m1	-1.9	1645	20170774	73062	3.609099e-03	1.952001e-03	39515.98	0.000000e+00	0.000000e+00	350.00	32
oligos_7nt_mkv5_m1	-1.8	1497	20172271	71565	3.535151e-03	1.873911e-03	37935.14	0.000000e+00	0.000000e+00	350.00	33
oligos_7nt_mkv5_m1	-1.7	1417	20173688	70148	3.465154e-03	1.803932e-03	36518.49	0.000000e+00	0.000000e+00	350.00	34
oligos_7nt_mkv5_m1	-1.6	1447	20175135	68701	3.393675e-03	1.746337e-03	35352.57	0.000000e+00	0.000000e+00	350.00	35
oligos_7nt_mkv5_m1	-1.5	1341	20176476	67360	3.327433e-03	1.676985e-03	33948.61	0.000000e+00	0.000000e+00	350.00	36
oligos_7nt_mkv5_m1	-1.4	1350	20177826	66010	3.260746e-03	1.623241e-03	32860.63	0.000000e+00	0.000000e+00	350.00	37
oligos_7nt_mkv5_m1	-1.3	1310	20179136	64700	3.196035e-03	1.556276e-03	31504.99	0.000000e+00	0.000000e+00	350.00	38
oligos_7nt_mkv5_m1	-1.2	1303	20180439	63397	3.131670e-03	1.506279e-03	30492.85	0.000000e+00	0.000000e+00	350.00	39
oligos_7nt_mkv5_m1	-1.1	1262	20181701	62135	3.069330e-03	1.452430e-03	29402.76	0.000000e+00	0.000000e+00	350.00	40
oligos_7nt_mkv5_m1	-1.0	1253	20182954	60882	3.007434e-03	1.395312e-03	28246.47	0.000000e+00	0.000000e+00	350.00	41
oligos_7nt_mkv5_m1	-0.9	1228	20184182	59654	2.946774e-03	1.350655e-03	27342.43	0.000000e+00	0.000000e+00	350.00	42
oligos_7nt_mkv5_m1	-0.8	1182	20185364	58472	2.888386e-03	1.299208e-03	26300.95	0.000000e+00	0.000000e+00	350.00	43
oligos_7nt_mkv5_m1	-0.7	1196	20186560	57276	2.829306e-03	1.247078e-03	25245.64	0.000000e+00	0.000000e+00	350.00	44
oligos_7nt_mkv5_m1	-0.6	1282	20187842	55994	2.765978e-03	1.203263e-03	24358.65	0.000000e+00	0.000000e+00	350.00	45
oligos_7nt_mkv5_m1	-0.5	1152	20188994	54842	2.709072e-03	1.159290e-03	23468.48	0.000000e+00	0.000000e+00	350.00	46
oligos_7nt_mkv5_m1	-0.4	1122	20190116	53720	2.653648e-03	1.117387e-03	22620.20	0.000000e+00	0.000000e+00	350.00	47
oligos_7nt_mkv5_m1	-0.3	1218	20191334	52502	2.593481e-03	1.081001e-03	21883.60	0.000000e+00	0.000000e+00	350.00	48
oligos_7nt_mkv5_m1	-0.2	1104	20192438	51398	2.538946e-03	1.042077e-03	21095.63	0.000000e+00	0.000000e+00	350.00	49
oligos_7nt_mkv5_m1	-0.1	1125	20193563	50273	2.483373e-03	1.004323e-03	20331.36	0.000000e+00	0.000000e+00	350.00	50
oligos_7nt_mkv5_m1	0.0	1153	20194716	49120	2.426418e-03	9.660438e-04	19556.43	0.000000e+00	0.000000e+00	350.00	51
oligos_7nt_mkv5_m1	0.1	1062	20195778	48058	2.373957e-03	9.356349e-04	18940.84	0.000000e+00	0.000000e+00	350.00	52
oligos_7nt_mkv5_m1	0.2	1143	20196921	46915	2.317496e-03	8.981870e-04	18182.75	0.000000e+00	0.000000e+00	350.00	53
oligos_7nt_mkv5_m1	0.3	993	20197914	45922	2.268444e-03	8.663730e-04	17538.71	0.000000e+00	0.000000e+00	350.00	54
oligos_7nt_mkv5_m1	0.4	933	20198847	44989	2.222356e-03	8.365218e-04	16934.41	0.000000e+00	0.000000e+00	350.00	55
oligos_7nt_mkv5_m1	0.5	1007	20199854	43982	2.172612e-03	8.109300e-04	16416.33	0.000000e+00	0.000000e+00	350.00	56
oligos_7nt_mkv5_m1	0.6	1202	20201056	42780	2.113236e-03	7.821806e-04	15834.33	0.000000e+00	0.000000e+00	350.00	57
oligos_7nt_mkv5_m1	0.7	905	20201961	41875	2.068531e-03	7.531879e-04	15247.41	0.000000e+00	0.000000e+00	350.00	58
oligos_7nt_mkv5_m1	0.8	852	20202813	41023	2.026444e-03	7.263665e-04	14704.44	0.000000e+00	0.000000e+00	350.00	59
oligos_7nt_mkv5_m1	0.9	1000	20203813	40023	1.977046e-03	6.992023e-04	14154.54	0.000000e+00	0.000000e+00	350.00	60
oligos_7nt_mkv5_m1	1.0	1121	20204934	38902	1.921672e-03	6.723929e-04	13611.81	0.000000e+00	0.000000e+00	350.00	61
oligos_7nt_mkv5_m1	1.1	925	20205859	37977	1.875979e-03	6.497557e-04	13153.55	0.000000e+00	0.000000e+00	350.00	62
oligos_7nt_mkv5_m1	1.2	871	20206730	37106	1.832953e-03	6.243097e-04	12638.42	0.000000e+00	0.000000e+00	350.00	63
oligos_7nt_mkv5_m1	1.3	858	20207588	36248	1.790570e-03	6.008513e-04	12163.53	0.000000e+00	0.000000e+00	350.00	64
